date,bank,rate,value
2017-02-01,investment,fdr_3mo,3.5141
2017-03-01,investment,fdr_3mo,3.4548125
2017-03-01,commercial,walr,5.201304395463407
2017-03-01,commercial,sr,0.9637809523809524
2017-03-01,commercial,fdr_1mo,2.871025
2017-03-01,commercial,alr,4.596103703703704
2017-03-01,commercial,wabr,3.6196924110965654
2017-03-01,commercial,fdr_9mo,3.0208
2017-03-01,investment,fdr_6mo,3.6585714285714284
2017-03-01,investment,fdr_9mo,3.4377833333333334
2017-03-01,commercial,blr,6.650399999999999
2017-03-01,investment,fdr_1mo,3.208025
2017-03-01,commercial,fdr_3mo,2.9248000000000003
2017-03-01,investment,fdr_12mo,3.776666666666667
2017-03-01,commercial,fdr_12mo,3.0704000000000002
2017-03-01,investment,alr,6.418555555555556
2017-03-01,commercial,fdr_6mo,2.9767999999999994
2017-04-01,commercial,sr,0.9620285714285712
2017-04-01,commercial,wabr,3.611059220765919
2017-04-01,commercial,alr,4.59115925925926
2017-04-01,investment,fdr_3mo,3.3493625
2017-04-01,commercial,fdr_1mo,2.8737500000000007
2017-04-01,commercial,walr,5.194936616162545
2017-04-01,commercial,fdr_9mo,3.0267999999999997
2017-04-01,investment,fdr_6mo,3.36785
2017-04-01,commercial,blr,6.646399999999999
2017-04-01,investment,fdr_9mo,3.77534
2017-04-01,investment,fdr_1mo,3.2320499999999996
2017-04-01,investment,fdr_12mo,3.8083333333333336
2017-04-01,commercial,fdr_3mo,2.9324
2017-04-01,investment,alr,6.418222222222223
2017-04-01,commercial,fdr_12mo,3.0764000000000005
2017-04-01,commercial,fdr_6mo,2.983199999999999
2017-05-01,commercial,fdr_6mo,2.989199999999999
2017-05-01,commercial,alr,4.613774074074073
2017-05-01,commercial,fdr_1mo,2.8734333333333333
2017-05-01,investment,fdr_3mo,3.4631125000000003
2017-05-01,commercial,walr,5.195507197595846
2017-05-01,commercial,fdr_9mo,3.0247999999999995
2017-05-01,investment,fdr_6mo,3.7600285714285717
2017-05-01,commercial,blr,6.646399999999999
2017-05-01,investment,fdr_1mo,3.3206249999999997
2017-05-01,commercial,sr,0.9618095238095237
2017-05-01,investment,fdr_9mo,3.51915
2017-05-01,investment,fdr_12mo,3.848333333333333
2017-05-01,commercial,fdr_3mo,2.9367999999999994
2017-05-01,investment,alr,6.4601999999999995
2017-05-01,commercial,fdr_12mo,3.0824000000000007
2017-05-01,commercial,wabr,3.611345259120401
2017-06-01,commercial,fdr_6mo,2.9891999999999994
2017-06-01,commercial,alr,4.627496296296297
2017-06-01,investment,fdr_3mo,3.3197125
2017-06-01,commercial,fdr_1mo,2.8725791666666667
2017-06-01,commercial,walr,5.203384539414626
2017-06-01,commercial,fdr_9mo,3.0247999999999995
2017-06-01,investment,fdr_6mo,3.742885714285715
2017-06-01,commercial,blr,6.646399999999999
2017-06-01,investment,fdr_1mo,3.2488124999999997
2017-06-01,investment,fdr_12mo,3.85
2017-06-01,investment,fdr_9mo,3.5173166666666664
2017-06-01,commercial,sr,0.9644952380952381
2017-06-01,commercial,fdr_3mo,2.932776
2017-06-01,investment,alr,6.484466666666667
2017-06-01,commercial,wabr,3.611161842264136
2017-06-01,commercial,fdr_12mo,3.0964
2017-07-01,commercial,fdr_6mo,2.9891999999999994
2017-07-01,commercial,fdr_12mo,3.0964
2017-07-01,commercial,wabr,3.616641752360309
2017-07-01,commercial,alr,4.609777777777777
2017-07-01,commercial,fdr_1mo,2.8767375000000004
2017-07-01,investment,fdr_3mo,3.433525
2017-07-01,commercial,fdr_9mo,3.0248000000000004
2017-07-01,commercial,walr,5.202233108456109
2017-07-01,commercial,blr,6.651999999999999
2017-07-01,investment,fdr_9mo,3.4661166666666667
2017-07-01,investment,fdr_1mo,3.2316124999999998
2017-07-01,commercial,sr,0.9584952380952381
2017-07-01,investment,fdr_12mo,3.8333333333333335
2017-07-01,commercial,fdr_3mo,2.8835999999999995
2017-07-01,investment,fdr_6mo,3.7029571428571435
2017-07-01,investment,alr,6.467455555555556
2017-08-01,commercial,fdr_12mo,3.0984
2017-08-01,commercial,fdr_6mo,2.9931999999999994
2017-08-01,commercial,wabr,3.635455281486922
2017-08-01,commercial,alr,4.609455555555557
2017-08-01,commercial,fdr_1mo,2.878741666666667
2017-08-01,investment,fdr_3mo,3.2972625000000004
2017-08-01,commercial,walr,5.221927078548607
2017-08-01,commercial,fdr_9mo,3.0244
2017-08-01,investment,fdr_9mo,3.4661166666666667
2017-08-01,commercial,sr,0.9587619047619048
2017-08-01,commercial,blr,6.666399999999999
2017-08-01,commercial,fdr_3mo,2.8855999999999993
2017-08-01,investment,fdr_6mo,3.7211285714285713
2017-08-01,investment,fdr_1mo,3.2269875
2017-08-01,investment,alr,6.492277777777778
2017-08-01,investment,fdr_12mo,3.5383333333333336
2017-09-01,commercial,fdr_1mo,2.87375
2017-09-01,investment,fdr_12mo,3.535
2017-09-01,commercial,fdr_6mo,2.9931999999999994
2017-09-01,commercial,fdr_12mo,3.0984
2017-09-01,commercial,alr,4.622388888888889
2017-09-01,investment,fdr_9mo,3.7193
2017-09-01,investment,fdr_3mo,3.4743375
2017-09-01,commercial,walr,5.21922391014767
2017-09-01,investment,alr,6.5126888888888885
2017-09-01,commercial,fdr_3mo,2.9347119999999993
2017-09-01,commercial,wabr,3.6346054840174875
2017-09-01,commercial,fdr_9mo,3.0244
2017-09-01,commercial,blr,6.679200000000001
2017-09-01,investment,fdr_6mo,3.683957142857143
2017-09-01,commercial,sr,0.9593428571428569
2017-09-01,investment,fdr_1mo,3.2831875
2017-10-01,commercial,fdr_1mo,2.8737500000000007
2017-10-01,investment,fdr_1mo,3.3123875000000003
2017-10-01,investment,fdr_12mo,3.533333333333333
2017-10-01,investment,fdr_9mo,3.6830200000000004
2017-10-01,commercial,fdr_6mo,2.9931999999999994
2017-10-01,commercial,fdr_12mo,3.0984
2017-10-01,commercial,alr,4.6410888888888895
2017-10-01,investment,fdr_6mo,3.6228749999999996
2017-10-01,investment,fdr_3mo,3.4142125
2017-10-01,commercial,fdr_3mo,2.9352
2017-10-01,commercial,wabr,3.634691031784107
2017-10-01,investment,alr,6.440366666666667
2017-10-01,commercial,walr,5.214777611497368
2017-10-01,commercial,fdr_9mo,3.0244
2017-10-01,commercial,sr,0.9655952380952383
2017-10-01,commercial,blr,6.679200000000001
2017-11-01,investment,fdr_9mo,3.736083333333333
2017-11-01,commercial,fdr_1mo,2.8882875
2017-11-01,investment,fdr_1mo,3.3051375000000003
2017-11-01,commercial,walr,5.227313856630158
2017-11-01,investment,fdr_12mo,3.5500000000000003
2017-11-01,commercial,fdr_6mo,2.9931999999999994
2017-11-01,investment,fdr_6mo,3.720428571428571
2017-11-01,commercial,fdr_12mo,3.0984
2017-11-01,commercial,alr,4.608692592592593
2017-11-01,commercial,fdr_3mo,2.9352
2017-11-01,investment,fdr_3mo,3.524325
2017-11-01,commercial,fdr_9mo,3.0244
2017-11-01,commercial,sr,0.9491619047619049
2017-11-01,commercial,wabr,3.635275753537643
2017-11-01,investment,alr,6.466655555555555
2017-11-01,commercial,blr,6.6792
2017-12-01,investment,fdr_6mo,3.4490000000000003
2017-12-01,commercial,blr,6.6792
2017-12-01,investment,fdr_9mo,3.49445
2017-12-01,commercial,fdr_1mo,2.8737500000000007
2017-12-01,investment,fdr_1mo,3.3771250000000004
2017-12-01,commercial,walr,5.218929896387051
2017-12-01,investment,fdr_12mo,3.556666666666667
2017-12-01,commercial,fdr_6mo,2.9931999999999994
2017-12-01,commercial,fdr_12mo,3.0984
2017-12-01,commercial,fdr_3mo,2.9443359999999994
2017-12-01,commercial,alr,4.6077111111111115
2017-12-01,commercial,sr,0.9704428571428572
2017-12-01,investment,fdr_3mo,3.477875
2017-12-01,commercial,wabr,3.6355151988460856
2017-12-01,commercial,fdr_9mo,3.0244
2017-12-01,investment,alr,6.462688888888888
2018-01-01,investment,alr,6.2043
2018-01-01,commercial,blr,6.719199999999998
2018-01-01,investment,fdr_9mo,3.79445
2018-01-01,commercial,fdr_1mo,2.945416666666667
2018-01-01,investment,fdr_1mo,3.3169500000000003
2018-01-01,investment,fdr_12mo,3.5583333333333336
2018-01-01,commercial,fdr_6mo,3.0671999999999997
2018-01-01,commercial,walr,5.266273239853324
2018-01-01,investment,fdr_6mo,3.644285714285714
2018-01-01,commercial,fdr_12mo,3.1623999999999994
2018-01-01,commercial,alr,4.6281037037037045
2018-01-01,commercial,fdr_3mo,3.0116
2018-01-01,commercial,sr,0.9872285714285715
2018-01-01,investment,fdr_3mo,3.2925625
2018-01-01,commercial,wabr,3.7571304654309947
2018-01-01,commercial,fdr_9mo,3.0923999999999996
2018-02-01,investment,alr,6.314033333333333
2018-02-01,commercial,fdr_9mo,3.253999999999999
2018-02-01,commercial,blr,6.8908
2018-02-01,investment,fdr_9mo,3.54945
2018-02-01,investment,fdr_1mo,3.3435499999999996
2018-02-01,commercial,fdr_1mo,3.0975
2018-02-01,commercial,sr,1.0321857142857145
2018-02-01,investment,fdr_12mo,3.8627833333333332
2018-02-01,commercial,walr,5.411576857650237
2018-02-01,commercial,fdr_6mo,3.2279999999999998
2018-02-01,investment,fdr_6mo,3.4981000000000004
2018-02-01,commercial,fdr_12mo,3.332
2018-02-01,commercial,alr,4.788100000000001
2018-02-01,investment,fdr_3mo,3.529428571428571
2018-02-01,commercial,fdr_3mo,3.1636
2018-02-01,commercial,wabr,3.89
2018-03-01,commercial,fdr_9mo,3.2511999999999994
2018-03-01,commercial,wabr,3.89
2018-03-01,commercial,blr,6.8908
2018-03-01,investment,fdr_1mo,3.3623
2018-03-01,commercial,fdr_1mo,3.0816833333333338
2018-03-01,investment,fdr_9mo,3.5394500000000004
2018-03-01,investment,fdr_12mo,3.9027833333333333
2018-03-01,commercial,sr,1.0387761904761903
2018-03-01,commercial,walr,5.434621951242142
2018-03-01,commercial,fdr_6mo,3.22
2018-03-01,commercial,fdr_12mo,3.3279999999999994
2018-03-01,investment,fdr_6mo,3.5023857142857144
2018-03-01,investment,alr,6.325277777777777
2018-03-01,commercial,alr,4.858966666666667
2018-03-01,investment,fdr_3mo,3.603557142857143
2018-03-01,commercial,fdr_3mo,3.1603999999999997
2018-04-01,commercial,fdr_3mo,3.1652
2018-04-01,commercial,wabr,3.89
2018-04-01,commercial,fdr_9mo,3.2492
2018-04-01,commercial,blr,6.8908
2018-04-01,investment,fdr_1mo,3.37225
2018-04-01,commercial,sr,1.030614285714286
2018-04-01,investment,fdr_12mo,3.9599999999999995
2018-04-01,commercial,fdr_1mo,3.0830625000000005
2018-04-01,commercial,walr,5.4291234906144945
2018-04-01,commercial,fdr_6mo,3.2179999999999995
2018-04-01,commercial,fdr_12mo,3.3259999999999996
2018-04-01,commercial,alr,4.896355555555556
2018-04-01,investment,fdr_6mo,3.5398333333333336
2018-04-01,investment,alr,6.510400000000001
2018-04-01,investment,fdr_9mo,3.611666666666667
2018-04-01,investment,fdr_3mo,3.6278875
2018-05-01,commercial,sr,1.034604761904762
2018-05-01,commercial,fdr_3mo,3.1503039999999998
2018-05-01,investment,fdr_3mo,3.6237500000000002
2018-05-01,commercial,fdr_9mo,3.2491999999999996
2018-05-01,commercial,wabr,3.89
2018-05-01,commercial,blr,6.900799999999999
2018-05-01,investment,fdr_1mo,3.3360624999999997
2018-05-01,commercial,walr,5.427194849146271
2018-05-01,investment,fdr_12mo,3.8819999999999992
2018-05-01,commercial,fdr_1mo,3.0798541666666672
2018-05-01,commercial,fdr_6mo,3.218
2018-05-01,commercial,fdr_12mo,3.3259999999999996
2018-05-01,investment,fdr_6mo,3.7971428571428576
2018-05-01,investment,alr,6.4822444444444445
2018-05-01,investment,fdr_9mo,3.5379999999999994
2018-05-01,commercial,alr,4.966277777777777
2018-06-01,commercial,fdr_1mo,3.0766666666666667
2018-06-01,commercial,fdr_6mo,3.218
2018-06-01,investment,fdr_12mo,3.9316666666666666
2018-06-01,commercial,wabr,3.89
2018-06-01,commercial,walr,5.430877853004718
2018-06-01,investment,fdr_1mo,3.333414285714286
2018-06-01,commercial,blr,6.900799999999999
2018-06-01,investment,fdr_3mo,3.4112125
2018-06-01,commercial,fdr_3mo,3.1524319999999992
2018-06-01,investment,alr,6.586833333333334
2018-06-01,commercial,fdr_9mo,3.2491999999999996
2018-06-01,investment,fdr_9mo,3.5420000000000003
2018-06-01,investment,fdr_6mo,3.7804857142857147
2018-06-01,commercial,sr,1.0396666666666667
2018-06-01,commercial,fdr_12mo,3.3259999999999996
2018-06-01,commercial,alr,5.047974074074074
2018-07-01,commercial,fdr_1mo,3.0816458333333334
2018-07-01,investment,fdr_12mo,3.878
2018-07-01,commercial,fdr_6mo,3.2235999999999994
2018-07-01,commercial,wabr,3.896493719749054
2018-07-01,investment,fdr_1mo,3.3905428571428575
2018-07-01,investment,alr,6.54068888888889
2018-07-01,commercial,blr,6.9052
2018-07-01,commercial,fdr_3mo,3.1624119999999993
2018-07-01,investment,fdr_3mo,3.4685249999999996
2018-07-01,investment,fdr_9mo,3.526
2018-07-01,commercial,fdr_9mo,3.2647999999999997
2018-07-01,investment,fdr_6mo,3.6077166666666667
2018-07-01,commercial,sr,1.0472238095238096
2018-07-01,commercial,walr,5.435780220997728
2018-07-01,commercial,fdr_12mo,3.326
2018-07-01,commercial,alr,5.065222222222223
2018-08-01,commercial,fdr_1mo,3.08375
2018-08-01,commercial,fdr_6mo,3.2235999999999994
2018-08-01,investment,fdr_12mo,3.8879999999999995
2018-08-01,investment,fdr_6mo,3.829957142857143
2018-08-01,commercial,walr,5.435598519108181
2018-08-01,commercial,wabr,3.896493719749054
2018-08-01,investment,fdr_1mo,3.3046
2018-08-01,investment,alr,6.586177777777777
2018-08-01,commercial,blr,6.9052
2018-08-01,commercial,fdr_3mo,3.160659999999999
2018-08-01,investment,fdr_3mo,3.6224625
2018-08-01,commercial,fdr_9mo,3.2647999999999997
2018-08-01,investment,fdr_9mo,3.78
2018-08-01,commercial,fdr_12mo,3.326
2018-08-01,commercial,sr,1.0515857142857143
2018-08-01,commercial,alr,4.980734615384616
2018-09-01,commercial,fdr_1mo,3.068695652173913
2018-09-01,commercial,alr,4.931269230769232
2018-09-01,commercial,sr,1.0545523809523811
2018-09-01,investment,fdr_12mo,3.864
2018-09-01,investment,fdr_6mo,3.829671428571429
2018-09-01,commercial,fdr_6mo,3.2204166666666656
2018-09-01,commercial,walr,5.41423038581373
2018-09-01,commercial,wabr,3.896493719749054
2018-09-01,commercial,blr,6.9054166666666665
2018-09-01,investment,alr,6.5793888888888885
2018-09-01,commercial,fdr_3mo,3.145416666666666
2018-09-01,commercial,fdr_9mo,3.2654166666666664
2018-09-01,investment,fdr_3mo,3.5810750000000002
2018-09-01,investment,fdr_9mo,3.81
2018-09-01,investment,fdr_1mo,3.332666666666667
2018-09-01,commercial,fdr_12mo,3.327083333333334
2018-10-01,commercial,fdr_12mo,3.327083333333334
2018-10-01,commercial,alr,4.9766153846153856
2018-10-01,commercial,fdr_1mo,3.0808695652173914
2018-10-01,commercial,sr,1.0636809523809523
2018-10-01,commercial,fdr_6mo,3.2204166666666656
2018-10-01,investment,fdr_12mo,3.7079999999999997
2018-10-01,commercial,walr,5.419142141424236
2018-10-01,commercial,blr,6.9054166666666665
2018-10-01,commercial,wabr,3.896493719749054
2018-10-01,investment,fdr_6mo,3.6928571428571426
2018-10-01,investment,alr,6.537155555555554
2018-10-01,commercial,fdr_3mo,3.156054166666666
2018-10-01,investment,fdr_3mo,3.6403142857142856
2018-10-01,commercial,fdr_9mo,3.2654166666666664
2018-10-01,investment,fdr_9mo,3.78
2018-10-01,investment,fdr_1mo,3.318228571428571
2018-11-01,commercial,fdr_12mo,3.327083333333334
2018-11-01,commercial,alr,4.982846153846155
2018-11-01,commercial,wabr,3.8962215649253773
2018-11-01,commercial,fdr_1mo,3.090378260869565
2018-11-01,investment,fdr_12mo,3.7079999999999997
2018-11-01,commercial,fdr_6mo,3.2204166666666656
2018-11-01,commercial,walr,5.417563213622746
2018-11-01,commercial,blr,6.9054166666666665
2018-11-01,investment,alr,6.590566666666667
2018-11-01,commercial,fdr_3mo,3.145416666666666
2018-11-01,investment,fdr_3mo,3.5980125000000003
2018-11-01,commercial,sr,1.0691761904761907
2018-11-01,investment,fdr_1mo,3.361571428571428
2018-11-01,commercial,fdr_9mo,3.2654166666666664
2018-11-01,investment,fdr_6mo,3.8033333333333332
2018-11-01,investment,fdr_9mo,3.7640000000000002
2018-12-01,investment,fdr_1mo,3.343742857142857
2018-12-01,commercial,fdr_12mo,3.327083333333334
2018-12-01,commercial,alr,5.021353846153845
2018-12-01,commercial,walr,5.43
2018-12-01,commercial,fdr_1mo,3.0943478260869566
2018-12-01,investment,fdr_12mo,3.7750000000000004
2018-12-01,commercial,fdr_6mo,3.2204166666666656
2018-12-01,investment,fdr_6mo,3.834285714285714
2018-12-01,investment,alr,6.562777777777778
2018-12-01,commercial,blr,6.909583333333333
2018-12-01,commercial,fdr_9mo,3.2654166666666664
2018-12-01,commercial,wabr,3.910694361326496
2018-12-01,investment,fdr_3mo,3.5558125
2018-12-01,commercial,fdr_3mo,3.147829166666666
2018-12-01,investment,fdr_9mo,3.772
2018-12-01,commercial,sr,1.0717047619047622
2019-01-01,investment,fdr_1mo,3.3729999999999998
2019-01-01,commercial,alr,4.9793038461538455
2019-01-01,commercial,fdr_12mo,3.327083333333334
2019-01-01,commercial,sr,1.0653238095238096
2019-01-01,commercial,fdr_1mo,3.0939130434782607
2019-01-01,investment,fdr_6mo,3.7736571428571426
2019-01-01,commercial,wabr,3.9172923860485644
2019-01-01,commercial,fdr_6mo,3.222499999999999
2019-01-01,investment,fdr_12mo,3.7039999999999997
2019-01-01,commercial,blr,6.913749999999999
2019-01-01,investment,alr,6.215039999999999
2019-01-01,commercial,fdr_9mo,3.265416666666667
2019-01-01,commercial,walr,5.365545264039082
2019-01-01,commercial,fdr_3mo,3.1654125
2019-01-01,investment,fdr_3mo,3.6341571428571426
2019-01-01,investment,fdr_9mo,3.7720000000000007
2019-02-01,commercial,fdr_1mo,3.076069565217392
2019-02-01,investment,alr,6.547588888888888
2019-02-01,investment,fdr_9mo,3.7980000000000005
2019-02-01,commercial,fdr_6mo,3.2224999999999984
2019-02-01,investment,fdr_12mo,3.795
2019-02-01,commercial,fdr_9mo,3.2654166666666664
2019-02-01,commercial,sr,1.067709523809524
2019-02-01,investment,fdr_6mo,3.8149999999999995
2019-02-01,investment,fdr_1mo,3.3427124999999998
2019-02-01,commercial,fdr_3mo,3.1635041666666663
2019-02-01,commercial,walr,5.394429306917194
2019-02-01,commercial,alr,4.987103846153847
2019-02-01,commercial,fdr_12mo,3.327083333333334
2019-02-01,commercial,wabr,3.9177826102629374
2019-02-01,commercial,blr,6.913749999999999
2019-02-01,investment,fdr_3mo,3.493457142857143
2019-03-01,commercial,fdr_1mo,3.080869565217392
2019-03-01,investment,alr,6.555633333333334
2019-03-01,investment,fdr_9mo,3.7840000000000003
2019-03-01,investment,fdr_12mo,3.73098
2019-03-01,commercial,fdr_6mo,3.2224999999999984
2019-03-01,commercial,walr,5.362968742621198
2019-03-01,commercial,sr,1.070214285714286
2019-03-01,commercial,fdr_3mo,3.150083333333333
2019-03-01,investment,fdr_1mo,3.317471428571429
2019-03-01,commercial,fdr_9mo,3.2654166666666664
2019-03-01,investment,fdr_6mo,3.7500000000000004
2019-03-01,commercial,alr,4.970411538461538
2019-03-01,commercial,wabr,3.916916992249717
2019-03-01,commercial,fdr_12mo,3.327083333333334
2019-03-01,investment,fdr_3mo,3.672785714285714
2019-03-01,commercial,blr,6.913749999999999
2019-04-01,commercial,fdr_1mo,3.080869565217392
2019-04-01,investment,fdr_3mo,3.357675
2019-04-01,investment,alr,6.486099999999999
2019-04-01,investment,fdr_9mo,3.7466666666666666
2019-04-01,commercial,fdr_6mo,3.2224999999999984
2019-04-01,commercial,walr,5.356497589748258
2019-04-01,investment,fdr_12mo,3.7129800000000004
2019-04-01,commercial,sr,1.0719238095238095
2019-04-01,investment,fdr_1mo,3.307985714285714
2019-04-01,commercial,fdr_3mo,3.1624999999999996
2019-04-01,commercial,fdr_9mo,3.2654166666666664
2019-04-01,commercial,alr,4.965119230769232
2019-04-01,commercial,fdr_12mo,3.3312500000000007
2019-04-01,investment,fdr_6mo,3.723333333333333
2019-04-01,commercial,wabr,3.9297125326116182
2019-04-01,commercial,blr,6.922083333333333
2019-05-01,commercial,fdr_1mo,2.8339130434782613
2019-05-01,commercial,blr,6.710000000000001
2019-05-01,investment,fdr_3mo,3.4215875000000002
2019-05-01,investment,alr,6.450877777777778
2019-05-01,investment,fdr_9mo,3.694
2019-05-01,investment,fdr_6mo,3.611666666666667
2019-05-01,commercial,wabr,3.6784398160745715
2019-05-01,commercial,fdr_6mo,2.991249999999999
2019-05-01,commercial,sr,0.9891904761904762
2019-05-01,commercial,walr,5.186105928954334
2019-05-01,investment,fdr_12mo,3.6749799999999992
2019-05-01,commercial,fdr_3mo,2.9154166666666668
2019-05-01,commercial,fdr_9mo,3.027916666666666
2019-05-01,commercial,alr,4.882630769230769
2019-05-01,investment,fdr_1mo,3.0731
2019-05-01,commercial,fdr_12mo,3.0916666666666672
2019-06-01,commercial,blr,6.710000000000001
2019-06-01,commercial,fdr_9mo,3.027916666666666
2019-06-01,investment,fdr_6mo,3.4993000000000003
2019-06-01,investment,fdr_3mo,3.3213375000000003
2019-06-01,investment,alr,6.448922222222222
2019-06-01,commercial,fdr_1mo,2.845652173913044
2019-06-01,commercial,wabr,3.6784398160745715
2019-06-01,investment,fdr_1mo,3.123525
2019-06-01,investment,fdr_9mo,3.616666666666667
2019-06-01,commercial,fdr_6mo,2.9754166666666655
2019-06-01,commercial,walr,5.148850067687186
2019-06-01,commercial,sr,0.9942238095238094
2019-06-01,investment,fdr_12mo,3.7524833333333336
2019-06-01,commercial,fdr_3mo,2.898333333333333
2019-06-01,commercial,fdr_12mo,3.0916666666666672
2019-06-01,commercial,alr,4.824815384615385
